INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
10;13.07.2010 0:00:00;1;630000;26064
11;13.07.2010 0:00:00;1;630000;26230
12;13.07.2010 0:00:00;1;630000;26137
13;13.07.2010 0:00:00;1;630000;26147
14;13.07.2010 0:00:00;1;630000;25895
15;13.07.2010 0:00:00;1;630000;25820
16;13.07.2010 0:00:00;1;630000;25641
17;13.07.2010 0:00:00;1;630000;25606
18;13.07.2010 0:00:00;1;630000;25615
19;13.07.2010 0:00:00;1;630000;25563
20;13.07.2010 0:00:00;1;630000;25538
21;13.07.2010 0:00:00;1;630000;24920
22;13.07.2010 0:00:00;1;630000;24070
23;13.07.2010 0:00:00;1;630000;23780
0;14.07.2010 0:00:00;1;630000;23509
1;14.07.2010 0:00:00;1;630000;23094
2;14.07.2010 0:00:00;1;630000;22946
3;14.07.2010 0:00:00;1;630000;23187
4;14.07.2010 0:00:00;1;630000;23626
5;14.07.2010 0:00:00;1;630000;24372
6;14.07.2010 0:00:00;1;630000;25493
7;14.07.2010 0:00:00;1;630000;26000
8;14.07.2010 0:00:00;1;630000;26256
9;14.07.2010 0:00:00;1;630000;26259
10;14.07.2010 0:00:00;1;630000;26375
11;14.07.2010 0:00:00;1;630000;26228
12;14.07.2010 0:00:00;1;630000;25974
13;14.07.2010 0:00:00;1;630000;25939
14;14.07.2010 0:00:00;1;630000;25829
15;14.07.2010 0:00:00;1;630000;25637
16;14.07.2010 0:00:00;1;630000;25534
17;14.07.2010 0:00:00;1;630000;25420
18;14.07.2010 0:00:00;1;630000;25313
19;14.07.2010 0:00:00;1;630000;25404
20;14.07.2010 0:00:00;1;630000;25270
21;14.07.2010 0:00:00;1;630000;24694
22;14.07.2010 0:00:00;1;630000;23909
23;14.07.2010 0:00:00;1;630000;23496
0;15.07.2010 0:00:00;1;630000;23341
1;15.07.2010 0:00:00;1;630000;23046
2;15.07.2010 0:00:00;1;630000;22689
3;15.07.2010 0:00:00;1;630000;23060
4;15.07.2010 0:00:00;1;630000;23414
5;15.07.2010 0:00:00;1;630000;24228
6;15.07.2010 0:00:00;1;630000;25256
7;15.07.2010 0:00:00;1;630000;25898
8;15.07.2010 0:00:00;1;630000;26019
9;15.07.2010 0:00:00;1;630000;26008
10;15.07.2010 0:00:00;1;630000;25556
11;15.07.2010 0:00:00;1;630000;26252
12;15.07.2010 0:00:00;1;630000;26124
13;15.07.2010 0:00:00;1;630000;26113
14;15.07.2010 0:00:00;1;630000;25919
15;15.07.2010 0:00:00;1;630000;25649
16;15.07.2010 0:00:00;1;630000;25583
17;15.07.2010 0:00:00;1;630000;25175
18;15.07.2010 0:00:00;1;630000;25140
19;15.07.2010 0:00:00;1;630000;25230
20;15.07.2010 0:00:00;1;630000;25320
21;15.07.2010 0:00:00;1;630000;24748
22;15.07.2010 0:00:00;1;630000;23980
23;15.07.2010 0:00:00;1;630000;23608
0;16.07.2010 0:00:00;1;630000;23198
1;16.07.2010 0:00:00;1;630000;23038
2;16.07.2010 0:00:00;1;630000;22890
3;16.07.2010 0:00:00;1;630000;23139
4;16.07.2010 0:00:00;1;630000;23624
5;16.07.2010 0:00:00;1;630000;24394
6;16.07.2010 0:00:00;1;630000;25429
7;16.07.2010 0:00:00;1;630000;26093
8;16.07.2010 0:00:00;1;630000;26317
9;16.07.2010 0:00:00;1;630000;26369
10;16.07.2010 0:00:00;1;630000;26175
11;16.07.2010 0:00:00;1;630000;26235
12;16.07.2010 0:00:00;1;630000;26097
13;16.07.2010 0:00:00;1;630000;26115
14;16.07.2010 0:00:00;1;630000;25703
15;16.07.2010 0:00:00;1;630000;25614
16;16.07.2010 0:00:00;1;630000;25336
17;16.07.2010 0:00:00;1;630000;25020
18;16.07.2010 0:00:00;1;630000;24751
19;16.07.2010 0:00:00;1;630000;24882
20;16.07.2010 0:00:00;1;630000;24983
21;16.07.2010 0:00:00;1;630000;24699
22;16.07.2010 0:00:00;1;630000;24201
23;16.07.2010 0:00:00;1;630000;23442
0;17.07.2010 0:00:00;1;630000;23234
1;17.07.2010 0:00:00;1;630000;23159
2;17.07.2010 0:00:00;1;630000;22741
3;17.07.2010 0:00:00;1;630000;22752
4;17.07.2010 0:00:00;1;630000;22724
5;17.07.2010 0:00:00;1;630000;23216
6;17.07.2010 0:00:00;1;630000;23807
7;17.07.2010 0:00:00;1;630000;24627
8;17.07.2010 0:00:00;1;630000;25106
9;17.07.2010 0:00:00;1;630000;24891
10;17.07.2010 0:00:00;1;630000;24950
11;17.07.2010 0:00:00;1;630000;25000
12;17.07.2010 0:00:00;1;630000;24925
13;17.07.2010 0:00:00;1;630000;24753
14;17.07.2010 0:00:00;1;630000;24876
15;17.07.2010 0:00:00;1;630000;24716
16;17.07.2010 0:00:00;1;630000;24566
17;17.07.2010 0:00:00;1;630000;24258
18;17.07.2010 0:00:00;1;630000;24261
19;17.07.2010 0:00:00;1;630000;24439
20;17.07.2010 0:00:00;1;630000;24613
21;17.07.2010 0:00:00;1;630000;24420
22;17.07.2010 0:00:00;1;630000;23649
23;17.07.2010 0:00:00;1;630000;23080
0;18.07.2010 0:00:00;1;630000;22750
1;18.07.2010 0:00:00;1;630000;22657
2;18.07.2010 0:00:00;1;630000;22478
3;18.07.2010 0:00:00;1;630000;22396
4;18.07.2010 0:00:00;1;630000;22652
5;18.07.2010 0:00:00;1;630000;22661
6;18.07.2010 0:00:00;1;630000;23642
7;18.07.2010 0:00:00;1;630000;24290
8;18.07.2010 0:00:00;1;630000;24538
9;18.07.2010 0:00:00;1;630000;24751
10;18.07.2010 0:00:00;1;630000;24893
11;18.07.2010 0:00:00;1;630000;24983
12;18.07.2010 0:00:00;1;630000;24972
13;18.07.2010 0:00:00;1;630000;24789
14;18.07.2010 0:00:00;1;630000;24882
15;18.07.2010 0:00:00;1;630000;24999
16;18.07.2010 0:00:00;1;630000;24944
17;18.07.2010 0:00:00;1;630000;24717
18;18.07.2010 0:00:00;1;630000;25063
19;18.07.2010 0:00:00;1;630000;25127
20;18.07.2010 0:00:00;1;630000;25063
21;18.07.2010 0:00:00;1;630000;24799
22;18.07.2010 0:00:00;1;630000;23874
23;18.07.2010 0:00:00;1;630000;23497
0;19.07.2010 0:00:00;1;630000;23215
1;19.07.2010 0:00:00;1;630000;23110
2;19.07.2010 0:00:00;1;630000;22859
3;19.07.2010 0:00:00;1;630000;22923
4;19.07.2010 0:00:00;1;630000;23464
5;19.07.2010 0:00:00;1;630000;24415
6;19.07.2010 0:00:00;1;630000;25591
7;19.07.2010 0:00:00;1;630000;26185
8;19.07.2010 0:00:00;1;630000;26537
9;19.07.2010 0:00:00;1;630000;26253
10;19.07.2010 0:00:00;1;630000;26374
11;19.07.2010 0:00:00;1;630000;26449
12;19.07.2010 0:00:00;1;630000;26153
13;19.07.2010 0:00:00;1;630000;25870
14;19.07.2010 0:00:00;1;630000;25869
15;19.07.2010 0:00:00;1;630000;25816
16;19.07.2010 0:00:00;1;630000;25458
17;19.07.2010 0:00:00;1;630000;25118
18;19.07.2010 0:00:00;1;630000;25247
19;19.07.2010 0:00:00;1;630000;25310
20;19.07.2010 0:00:00;1;630000;25211
21;19.07.2010 0:00:00;1;630000;24523
22;19.07.2010 0:00:00;1;630000;23855
23;19.07.2010 0:00:00;1;630000;23554
0;20.07.2010 0:00:00;1;630000;23008
1;20.07.2010 0:00:00;1;630000;22915
2;20.07.2010 0:00:00;1;630000;22906
3;20.07.2010 0:00:00;1;630000;23016
4;20.07.2010 0:00:00;1;630000;23609
5;20.07.2010 0:00:00;1;630000;24240
6;20.07.2010 0:00:00;1;630000;25176
7;20.07.2010 0:00:00;1;630000;25684
8;20.07.2010 0:00:00;1;630000;25969
9;20.07.2010 0:00:00;1;630000;25736
10;20.07.2010 0:00:00;1;630000;25759
11;20.07.2010 0:00:00;1;630000;25760
12;20.07.2010 0:00:00;1;630000;25903
13;20.07.2010 0:00:00;1;630000;25697
14;20.07.2010 0:00:00;1;630000;25754
15;20.07.2010 0:00:00;1;630000;25446
16;20.07.2010 0:00:00;1;630000;25377
17;20.07.2010 0:00:00;1;630000;24913
18;20.07.2010 0:00:00;1;630000;25314
19;20.07.2010 0:00:00;1;630000;25112
20;20.07.2010 0:00:00;1;630000;25201
21;20.07.2010 0:00:00;1;630000;24751
22;20.07.2010 0:00:00;1;630000;23930
23;20.07.2010 0:00:00;1;630000;23319
0;21.07.2010 0:00:00;1;630000;22970
1;21.07.2010 0:00:00;1;630000;23037
2;21.07.2010 0:00:00;1;630000;23008
3;21.07.2010 0:00:00;1;630000;23113
