INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
23;05.07.2010 0:00:00;2;610000;17879
0;06.07.2010 0:00:00;2;610000;17946
1;06.07.2010 0:00:00;2;610000;18074
2;06.07.2010 0:00:00;2;610000;18723
3;06.07.2010 0:00:00;2;610000;19306
4;06.07.2010 0:00:00;2;610000;19776
5;06.07.2010 0:00:00;2;610000;20717
6;06.07.2010 0:00:00;2;610000;20733
7;06.07.2010 0:00:00;2;610000;20630
8;06.07.2010 0:00:00;2;610000;20679
9;06.07.2010 0:00:00;2;610000;20495
10;06.07.2010 0:00:00;2;610000;20665
11;06.07.2010 0:00:00;2;610000;20612
12;06.07.2010 0:00:00;2;610000;20516
13;06.07.2010 0:00:00;2;610000;20389
14;06.07.2010 0:00:00;2;610000;20223
15;06.07.2010 0:00:00;2;610000;20266
16;06.07.2010 0:00:00;2;610000;20071
17;06.07.2010 0:00:00;2;610000;20247
18;06.07.2010 0:00:00;2;610000;20331
19;06.07.2010 0:00:00;2;610000;19887
20;06.07.2010 0:00:00;2;610000;18997
21;06.07.2010 0:00:00;2;610000;18499
22;06.07.2010 0:00:00;2;610000;18253
23;06.07.2010 0:00:00;2;610000;18243
0;07.07.2010 0:00:00;2;610000;18131
1;07.07.2010 0:00:00;2;610000;18140
2;07.07.2010 0:00:00;2;610000;18520
3;07.07.2010 0:00:00;2;610000;19227
4;07.07.2010 0:00:00;2;610000;20074
5;07.07.2010 0:00:00;2;610000;20494
6;07.07.2010 0:00:00;2;610000;20643
7;07.07.2010 0:00:00;2;610000;20632
8;07.07.2010 0:00:00;2;610000;20622
9;07.07.2010 0:00:00;2;610000;20619
10;07.07.2010 0:00:00;2;610000;20657
11;07.07.2010 0:00:00;2;610000;20536
12;07.07.2010 0:00:00;2;610000;20439
13;07.07.2010 0:00:00;2;610000;20283
14;07.07.2010 0:00:00;2;610000;20173
15;07.07.2010 0:00:00;2;610000;20228
16;07.07.2010 0:00:00;2;610000;20149
17;07.07.2010 0:00:00;2;610000;20281
18;07.07.2010 0:00:00;2;610000;19997
19;07.07.2010 0:00:00;2;610000;19693
20;07.07.2010 0:00:00;2;610000;19030
21;07.07.2010 0:00:00;2;610000;18423
22;07.07.2010 0:00:00;2;610000;18112
23;07.07.2010 0:00:00;2;610000;18256
0;08.07.2010 0:00:00;2;610000;18032
1;08.07.2010 0:00:00;2;610000;18113
2;08.07.2010 0:00:00;2;610000;18641
3;08.07.2010 0:00:00;2;610000;19164
4;08.07.2010 0:00:00;2;610000;19896
5;08.07.2010 0:00:00;2;610000;20625
6;08.07.2010 0:00:00;2;610000;20891
7;08.07.2010 0:00:00;2;610000;20827
8;08.07.2010 0:00:00;2;610000;20644
9;08.07.2010 0:00:00;2;610000;20622
10;08.07.2010 0:00:00;2;610000;20489
11;08.07.2010 0:00:00;2;610000;20711
12;08.07.2010 0:00:00;2;610000;20651
13;08.07.2010 0:00:00;2;610000;20567
14;08.07.2010 0:00:00;2;610000;20489
15;08.07.2010 0:00:00;2;610000;20177
16;08.07.2010 0:00:00;2;610000;20345
17;08.07.2010 0:00:00;2;610000;20422
18;08.07.2010 0:00:00;2;610000;20403
19;08.07.2010 0:00:00;2;610000;19993
20;08.07.2010 0:00:00;2;610000;19167
21;08.07.2010 0:00:00;2;610000;18537
22;08.07.2010 0:00:00;2;610000;18285
23;08.07.2010 0:00:00;2;610000;18097
0;09.07.2010 0:00:00;2;610000;18334
1;09.07.2010 0:00:00;2;610000;18159
2;09.07.2010 0:00:00;2;610000;18530
3;09.07.2010 0:00:00;2;610000;19300
4;09.07.2010 0:00:00;2;610000;19962
5;09.07.2010 0:00:00;2;610000;20534
6;09.07.2010 0:00:00;2;610000;20756
7;09.07.2010 0:00:00;2;610000;20965
8;09.07.2010 0:00:00;2;610000;20667
9;09.07.2010 0:00:00;2;610000;20798
10;09.07.2010 0:00:00;2;610000;20620
11;09.07.2010 0:00:00;2;610000;20519
12;09.07.2010 0:00:00;2;610000;20296
13;09.07.2010 0:00:00;2;610000;20406
14;09.07.2010 0:00:00;2;610000;20342
15;09.07.2010 0:00:00;2;610000;20341
16;09.07.2010 0:00:00;2;610000;20235
17;09.07.2010 0:00:00;2;610000;20378
18;09.07.2010 0:00:00;2;610000;20222
19;09.07.2010 0:00:00;2;610000;19845
20;09.07.2010 0:00:00;2;610000;19094
21;09.07.2010 0:00:00;2;610000;18632
22;09.07.2010 0:00:00;2;610000;18427
23;09.07.2010 0:00:00;2;610000;18084
0;10.07.2010 0:00:00;2;610000;18063
1;10.07.2010 0:00:00;2;610000;18047
2;10.07.2010 0:00:00;2;610000;18186
3;10.07.2010 0:00:00;2;610000;18527
4;10.07.2010 0:00:00;2;610000;19159
5;10.07.2010 0:00:00;2;610000;19971
6;10.07.2010 0:00:00;2;610000;20315
7;10.07.2010 0:00:00;2;610000;20109
8;10.07.2010 0:00:00;2;610000;20059
9;10.07.2010 0:00:00;2;610000;20099
10;10.07.2010 0:00:00;2;610000;19890
11;10.07.2010 0:00:00;2;610000;19892
12;10.07.2010 0:00:00;2;610000;19935
13;10.07.2010 0:00:00;2;610000;19860
14;10.07.2010 0:00:00;2;610000;19736
15;10.07.2010 0:00:00;2;610000;19832
16;10.07.2010 0:00:00;2;610000;19686
17;10.07.2010 0:00:00;2;610000;19976
18;10.07.2010 0:00:00;2;610000;20005
19;10.07.2010 0:00:00;2;610000;19660
20;10.07.2010 0:00:00;2;610000;19200
21;10.07.2010 0:00:00;2;610000;18475
22;10.07.2010 0:00:00;2;610000;18086
23;10.07.2010 0:00:00;2;610000;18029
0;11.07.2010 0:00:00;2;610000;17782
1;11.07.2010 0:00:00;2;610000;17702
2;11.07.2010 0:00:00;2;610000;18044
3;11.07.2010 0:00:00;2;610000;18457
4;11.07.2010 0:00:00;2;610000;18692
5;11.07.2010 0:00:00;2;610000;19280
6;11.07.2010 0:00:00;2;610000;19802
7;11.07.2010 0:00:00;2;610000;19798
8;11.07.2010 0:00:00;2;610000;19991
9;11.07.2010 0:00:00;2;610000;19844
10;11.07.2010 0:00:00;2;610000;19752
11;11.07.2010 0:00:00;2;610000;19773
12;11.07.2010 0:00:00;2;610000;19631
13;11.07.2010 0:00:00;2;610000;19642
14;11.07.2010 0:00:00;2;610000;19919
15;11.07.2010 0:00:00;2;610000;19737
16;11.07.2010 0:00:00;2;610000;19790
17;11.07.2010 0:00:00;2;610000;20123
18;11.07.2010 0:00:00;2;610000;20013
19;11.07.2010 0:00:00;2;610000;19645
20;11.07.2010 0:00:00;2;610000;18941
21;11.07.2010 0:00:00;2;610000;18314
22;11.07.2010 0:00:00;2;610000;18140
23;11.07.2010 0:00:00;2;610000;17974
0;12.07.2010 0:00:00;2;610000;18032
1;12.07.2010 0:00:00;2;610000;18141
2;12.07.2010 0:00:00;2;610000;18412
3;12.07.2010 0:00:00;2;610000;18969
4;12.07.2010 0:00:00;2;610000;19819
5;12.07.2010 0:00:00;2;610000;20500
6;12.07.2010 0:00:00;2;610000;20821
7;12.07.2010 0:00:00;2;610000;20781
8;12.07.2010 0:00:00;2;610000;20654
9;12.07.2010 0:00:00;2;610000;20786
10;12.07.2010 0:00:00;2;610000;20919
11;12.07.2010 0:00:00;2;610000;20700
12;12.07.2010 0:00:00;2;610000;20623
13;12.07.2010 0:00:00;2;610000;20537
14;12.07.2010 0:00:00;2;610000;20455
15;12.07.2010 0:00:00;2;610000;20354
16;12.07.2010 0:00:00;2;610000;20262
17;12.07.2010 0:00:00;2;610000;20319
18;12.07.2010 0:00:00;2;610000;20210
19;12.07.2010 0:00:00;2;610000;19665
20;12.07.2010 0:00:00;2;610000;18975
21;12.07.2010 0:00:00;2;610000;18411
22;12.07.2010 0:00:00;2;610000;18053
23;12.07.2010 0:00:00;2;610000;17870
0;13.07.2010 0:00:00;2;610000;18136
1;13.07.2010 0:00:00;2;610000;18024
2;13.07.2010 0:00:00;2;610000;18445
3;13.07.2010 0:00:00;2;610000;19444
4;13.07.2010 0:00:00;2;610000;20078
5;13.07.2010 0:00:00;2;610000;20629
6;13.07.2010 0:00:00;2;610000;20879
7;13.07.2010 0:00:00;2;610000;20813
8;13.07.2010 0:00:00;2;610000;20657
9;13.07.2010 0:00:00;2;610000;20672
10;13.07.2010 0:00:00;2;610000;20624
11;13.07.2010 0:00:00;2;610000;20712
12;13.07.2010 0:00:00;2;610000;20504
13;13.07.2010 0:00:00;2;610000;20548
14;13.07.2010 0:00:00;2;610000;20523
15;13.07.2010 0:00:00;2;610000;20249
16;13.07.2010 0:00:00;2;610000;20211
17;13.07.2010 0:00:00;2;610000;20356
18;13.07.2010 0:00:00;2;610000;20431
19;13.07.2010 0:00:00;2;610000;19832
20;13.07.2010 0:00:00;2;610000;19085
21;13.07.2010 0:00:00;2;610000;18679
22;13.07.2010 0:00:00;2;610000;18277
23;13.07.2010 0:00:00;2;610000;18087
0;14.07.2010 0:00:00;2;610000;18175
1;14.07.2010 0:00:00;2;610000;18171
2;14.07.2010 0:00:00;2;610000;18575
3;14.07.2010 0:00:00;2;610000;19385
4;14.07.2010 0:00:00;2;610000;20028
5;14.07.2010 0:00:00;2;610000;20557
6;14.07.2010 0:00:00;2;610000;20690
7;14.07.2010 0:00:00;2;610000;20810
8;14.07.2010 0:00:00;2;610000;20799
9;14.07.2010 0:00:00;2;610000;20748
10;14.07.2010 0:00:00;2;610000;20678
11;14.07.2010 0:00:00;2;610000;20884
12;14.07.2010 0:00:00;2;610000;20549
13;14.07.2010 0:00:00;2;610000;20398
14;14.07.2010 0:00:00;2;610000;20268
15;14.07.2010 0:00:00;2;610000;20323
16;14.07.2010 0:00:00;2;610000;20231
17;14.07.2010 0:00:00;2;610000;20372
18;14.07.2010 0:00:00;2;610000;20395
19;14.07.2010 0:00:00;2;610000;19927
20;14.07.2010 0:00:00;2;610000;19311
21;14.07.2010 0:00:00;2;610000;18548
22;14.07.2010 0:00:00;2;610000;18318
23;14.07.2010 0:00:00;2;610000;17942
0;15.07.2010 0:00:00;2;610000;18048
1;15.07.2010 0:00:00;2;610000;18212
2;15.07.2010 0:00:00;2;610000;18663
3;15.07.2010 0:00:00;2;610000;19478
4;15.07.2010 0:00:00;2;610000;20176
5;15.07.2010 0:00:00;2;610000;20651
6;15.07.2010 0:00:00;2;610000;20886
7;15.07.2010 0:00:00;2;610000;20662
8;15.07.2010 0:00:00;2;610000;20768
9;15.07.2010 0:00:00;2;610000;20599
10;15.07.2010 0:00:00;2;610000;20827
11;15.07.2010 0:00:00;2;610000;20819
12;15.07.2010 0:00:00;2;610000;20703
13;15.07.2010 0:00:00;2;610000;20501
14;15.07.2010 0:00:00;2;610000;20160
15;15.07.2010 0:00:00;2;610000;20260
16;15.07.2010 0:00:00;2;610000;20023
17;15.07.2010 0:00:00;2;610000;20192
18;15.07.2010 0:00:00;2;610000;20285
19;15.07.2010 0:00:00;2;610000;19864
20;15.07.2010 0:00:00;2;610000;18935
21;15.07.2010 0:00:00;2;610000;18455
22;15.07.2010 0:00:00;2;610000;18376
23;15.07.2010 0:00:00;2;610000;17960
0;16.07.2010 0:00:00;2;610000;17937
1;16.07.2010 0:00:00;2;610000;18133
2;16.07.2010 0:00:00;2;610000;18600
3;16.07.2010 0:00:00;2;610000;19225
4;16.07.2010 0:00:00;2;610000;19927
5;16.07.2010 0:00:00;2;610000;20793
6;16.07.2010 0:00:00;2;610000;20889
7;16.07.2010 0:00:00;2;610000;20893
8;16.07.2010 0:00:00;2;610000;20759
9;16.07.2010 0:00:00;2;610000;20764
10;16.07.2010 0:00:00;2;610000;20506
11;16.07.2010 0:00:00;2;610000;20729
12;16.07.2010 0:00:00;2;610000;20530
13;16.07.2010 0:00:00;2;610000;20330
14;16.07.2010 0:00:00;2;610000;20200
15;16.07.2010 0:00:00;2;610000;20194
16;16.07.2010 0:00:00;2;610000;19957
17;16.07.2010 0:00:00;2;610000;20085
18;16.07.2010 0:00:00;2;610000;20122
19;16.07.2010 0:00:00;2;610000;19860
20;16.07.2010 0:00:00;2;610000;19112
21;16.07.2010 0:00:00;2;610000;18681
22;16.07.2010 0:00:00;2;610000;18264
23;16.07.2010 0:00:00;2;610000;17964
0;17.07.2010 0:00:00;2;610000;17935
1;17.07.2010 0:00:00;2;610000;17908
2;17.07.2010 0:00:00;2;610000;18332
3;17.07.2010 0:00:00;2;610000;18723
4;17.07.2010 0:00:00;2;610000;19362
5;17.07.2010 0:00:00;2;610000;19789
6;17.07.2010 0:00:00;2;610000;20058
7;17.07.2010 0:00:00;2;610000;19838
8;17.07.2010 0:00:00;2;610000;20183
9;17.07.2010 0:00:00;2;610000;19992
10;17.07.2010 0:00:00;2;610000;20000
11;17.07.2010 0:00:00;2;610000;19940
12;17.07.2010 0:00:00;2;610000;19836
13;17.07.2010 0:00:00;2;610000;19922
14;17.07.2010 0:00:00;2;610000;19904
15;17.07.2010 0:00:00;2;610000;19720
16;17.07.2010 0:00:00;2;610000;19423
17;17.07.2010 0:00:00;2;610000;19702
18;17.07.2010 0:00:00;2;610000;19767
19;17.07.2010 0:00:00;2;610000;19594
20;17.07.2010 0:00:00;2;610000;18783
21;17.07.2010 0:00:00;2;610000;18279
22;17.07.2010 0:00:00;2;610000;17990
23;17.07.2010 0:00:00;2;610000;17737
0;18.07.2010 0:00:00;2;610000;17877
1;18.07.2010 0:00:00;2;610000;17515
2;18.07.2010 0:00:00;2;610000;17747
3;18.07.2010 0:00:00;2;610000;18267
4;18.07.2010 0:00:00;2;610000;18632
5;18.07.2010 0:00:00;2;610000;19242
6;18.07.2010 0:00:00;2;610000;19666
7;18.07.2010 0:00:00;2;610000;19733
8;18.07.2010 0:00:00;2;610000;19738
9;18.07.2010 0:00:00;2;610000;19829
10;18.07.2010 0:00:00;2;610000;19588
11;18.07.2010 0:00:00;2;610000;19534
12;18.07.2010 0:00:00;2;610000;19631
13;18.07.2010 0:00:00;2;610000;19390
14;18.07.2010 0:00:00;2;610000;19598
15;18.07.2010 0:00:00;2;610000;19715
16;18.07.2010 0:00:00;2;610000;19741
17;18.07.2010 0:00:00;2;610000;20061
18;18.07.2010 0:00:00;2;610000;19971
19;18.07.2010 0:00:00;2;610000;19431
20;18.07.2010 0:00:00;2;610000;18655
21;18.07.2010 0:00:00;2;610000;18113
22;18.07.2010 0:00:00;2;610000;18016
23;18.07.2010 0:00:00;2;610000;17809
0;19.07.2010 0:00:00;2;610000;17685
1;19.07.2010 0:00:00;2;610000;17741
2;19.07.2010 0:00:00;2;610000;18304
3;19.07.2010 0:00:00;2;610000;19017
4;19.07.2010 0:00:00;2;610000;19840
