"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-09-23","13.0",",,r","15.0",",,r","10.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-09-24","10.2",",,r","14.7",",,r","7.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-09-25","8.8",",,r","12.3",",,r","6.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-09-26","9.5",",,r","12.0",",,r","7.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-09-27","9.2",",,r","12.8",",,r","4.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-09-28","11.4",",,r","13.5",",,r","9.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-09-29","8.2",",,r","9.8",",,r","6.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-09-30","9.6",",,r","12.3",",,r","5.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-01","10.7",",,r","12.1",",,r","7.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-02","5.9",",,r","8.0",",,r","4.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-03","6.3",",,r","9.7",",,r","4.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-04","9.0",",,r","10.5",",,r","6.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-05","12.1",",,r","16.0",",,r","10.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-06","9.5",",,r","13.1",",,r","6.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-07","13.8",",,r","18.3",",,r","9.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-08","16.6",",,r","21.0",",,r","11.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-09","11.8",",,r","17.6",",,r","7.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-10","7.9",",,r","9.6",",,r","6.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-11","8.1",",,r","9.6",",,r","7.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-12","8.1",",,r","11.5",",,r","5.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-13","5.9",",,r","7.2",",,r","3.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-14","4.1",",,r","5.7",",,r","2.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-15","2.4",",,r","3.8",",,r","1.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-16","2.3",",,r","5.0",",,r","-0.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-17","4.7",",,r","6.8",",,r","2.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-18","4.2",",,r","9.0",",,r","-1.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-19","4.7",",,r","5.4",",,r","3.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-20","7.3",",,r","11.5",",,r","3.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-21","7.1",",,r","10.5",",,r","5.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-22","5.0",",,r","7.5",",,r","3.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-23","5.7",",,r","8.9",",,r","3.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-24","3.1",",,r","6.6",",,r","1.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-25","2.9",",,r","4.5",",,r","0.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-26","5.1",",,r","6.0",",,r","4.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-27","3.8",",,r","5.0",",,r","2.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-28","2.0",",,r","3.0",",,r","1.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-29","2.6",",,r","4.4",",,r","1.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-30","5.7",",,r","8.0",",,r","3.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-10-31","7.1",",,r","9.5",",,r","3.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-01","7.7",",,r","8.8",",,r","6.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-02","5.7",",,r","7.0",",,r","4.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-03","6.4",",,r","7.6",",,r","4.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-04","5.9",",,r","7.7",",,r","2.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-05","-0.7",",,r","2.6",",,r","-3.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-06","-7.4",",,r","-3.5",",,r","-10.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-07","-4.3",",,r","-0.5",",,r","-9.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-08","1.3",",,r","3.5",",,r","-0.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-09","1.8",",,r","3.5",",,r","0.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-10","0.9",",,r","1.7",",,r","0.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-11","0.8",",,r","1.7",",,r","-0.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-12","0.8",",,r","1.4",",,r","0.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-13","0.5",",,r","1.2",",,r","-0.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-14","-0.3",",,r","0.6",",,r","-1.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-15","-0.8",",,r","1.5",",,r","-3.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-16","-3.2",",,r","-1.3",",,r","-5.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-17","1.6",",,r","3.8",",,r","-1.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-18","1.3",",,r","3.8",",,r","-1.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-19","2.0",",,r","2.6",",,r","0.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-20","-1.0",",,r","2.5",",,r","-4.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-21","-5.8",",,r","-4.5",",,r","-7.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-22","-3.9",",,r","-1.9",",,r","-7.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-23","-7.4",",,r","-3.9",",,r","-10.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-24","-2.9",",,r","-0.6",",,r","-6.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-25","0.7",",,r","2.2",",,r","-1.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-26","1.3",",,r","1.6",",,r","1.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-27","2.3",",,r","3.3",",,r","1.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-28","3.1",",,r","5.2",",,r","1.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-29","1.2",",,r","2.0",",,r","0.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-11-30","-0.8",",,r","0.8",",,r","-3.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-01","-2.3",",,r","-2.0",",,r","-3.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-02","-1.9",",,r","-0.5",",,r","-2.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-03","1.2",",,r","2.2",",,r","-0.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-04","2.1",",,r","3.9",",,r","1.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-05","5.1",",,r","6.3",",,r","3.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-06","4.0",",,r","7.9",",,r","1.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-07","-0.1",",,r","1.4",",,r","-1.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-08","-0.6",",,r","0.7",",,r","-2.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-09","-1.7",",,r","-0.4",",,r","-3.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-10","-0.1",",,r","1.2",",,r","-1.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-11","0.6",",,r","1.2",",,r","-0.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-12","0.8",",,r","2.2",",,r","-0.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-13","-0.1",",,r","0.9",",,r","-2.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-14","1.2",",,r","1.8",",,r","0.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-15","2.4",",,r","3.3",",,r","1.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-16","2.8",",,r","3.7",",,r","1.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-17","1.5",",,r","2.6",",,r","-0.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-18","-2.3",",,r","-0.6",",,r","-3.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-19","1.4",",,r","2.5",",,r","-3.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-20","-0.9",",,r","1.0",",,r","-2.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-21","-3.1",",,r","-1.6",",,r","-4.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-22","-2.4",",,r","-1.6",",,r","-2.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-23","-4.7",",,r","-2.6",",,r","-5.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-24","-4.0",",,r","-3.0",",,r","-5.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-25","-6.3",",,r","-5.1",",,r","-7.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-26","-1.7",",,r","3.6",",,r","-5.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-27","3.3",",,r","5.8",",,r","0.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-28","1.3",",,r","5.8",",,r","-1.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-29","-2.2",",,r","-0.3",",,r","-4.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-30","1.0",",,r","1.8",",,r","-0.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2011-12-31","0.9",",,r","1.8",",,r","0.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-01","-0.2",",,r","1.1",",,r","-1.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-02","-1.9",",,r","-1.0",",,r","-3.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-03","-2.4",",,r","-1.8",",,r","-3.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-04","-0.8",",,r","1.6",",,r","-3.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-05","1.9",",,r","2.8",",,r","1.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-06","1.8",",,r","2.9",",,r","1.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-07","1.9",",,r","2.9",",,r","1.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-08","-0.6",",,r","1.5",",,r","-2.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-09","-1.7",",,r","0.1",",,r","-2.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-10","-2.1",",,r","-1.8",",,r","-2.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-11","-2.1",",,r","-1.3",",,r","-2.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-12","-2.3",",,r","0.2",",,r","-3.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-13","-0.1",",,r","1.5",",,r","-3.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-14","-1.5",",,r","1.0",",,r","-3.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-15","-3.2",",,r","-2.3",",,r","-4.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-16","-4.1",",,r","-3.0",",,r","-4.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-17","-5.6",",,r","-4.0",",,r","-7.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-18","-6.1",",,r","-5.1",",,r","-6.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-19","-7.8",",,r","-6.0",",,r","-10.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-20","-10.4",",,r","-9.1",",,r","-12.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-21","-11.6",",,r","-9.7",",,r","-13.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-22","-13.9",",,r","-9.8",",,r","-16.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-23","-14.2",",,r","-11.6",",,r","-16.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-24","-14.3",",,r","-12.2",",,r","-16.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-25","-15.2",",,r","-10.8",",,r","-19.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-26","-15.4",",,r","-10.4",",,r","-19.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-27","-15.8",",,r","-10.6",",,r","-19.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-28","-14.5",",,r","-7.6",",,r","-19.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-29","-14.1",",,r","-9.3",",,r","-17.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-30","-16.6",",,r","-13.0",",,r","-20.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-01-31","-18.6",",,r","-15.8",",,r","-21.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-01","-22.1",",,r","-18.4",",,r","-23.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-02","-18.5",",,r","-16.8",",,r","-24.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-03","-20.0",",,r","-17.7",",,r","-24.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-04","-18.5",",,r","-15.6",",,r","-22.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-05","-12.3",",,r","-9.5",",,r","-16.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-06","-13.4",",,r","-10.2",",,r","-15.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-07","-15.4",",,r","-13.3",",,r","-18.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-08","-17.4",",,r","-11.7",",,r","-22.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-09","-17.4",",,r","-13.6",",,r","-20.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-10","-16.2",",,r","-13.6",",,r","-18.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-11","-16.9",",,r","-14.5",",,r","-21.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-12","-21.6",",,r","-14.8",",,r","-24.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-13","-23.8",",,r","-19.0",",,r","-28.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-14","-17.9",",,r","-11.6",",,r","-24.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-15","-7.9",",,r","-3.5",",,r","-13.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-16","-9.5",",,r","-4.1",",,r","-13.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-17","-10.1",",,r","-8.9",",,r","-10.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-18","-11.8",",,r","-9.6",",,r","-13.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-19","-11.9",",,r","-8.5",",,r","-15.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-20","-10.7",",,r","-5.4",",,r","-14.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-21","-6.2",",,r","-3.5",",,r","-8.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-22","-3.1",",,r","-1.0",",,r","-5.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-23","-1.8",",,r","0.4",",,r","-5.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-24","0.6",",,r","1.2",",,r","-0.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-25","-1.7",",,r","0.0",",,r","-2.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-26","-2.4",",,r","-0.4",",,r","-3.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-27","-2.5",",,r","-1.3",",,r","-3.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-28","-4.1",",,r","-2.9",",,r","-6.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-02-29","-4.2",",,r","-2.0",",,r","-6.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-01","-3.6",",,r","-2.0",",,r","-5.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-02","-3.3",",,r","-0.9",",,r","-4.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-03","-7.1",",,r","-1.4",",,r","-13.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-04","-2.3",",,r","-1.5",",,r","-3.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-05","-5.8",",,r","-3.1",",,r","-7.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-06","-8.2",",,r","-5.0",",,r","-11.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-07","-9.1",",,r","-6.0",",,r","-12.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-08","-10.2",",,r","-7.3",",,r","-15.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-09","-9.2",",,r","-3.8",",,r","-14.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-10","-5.6",",,r","1.0",",,r","-11.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-11","-3.7",",,r","-1.0",",,r","-5.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-12","-2.9",",,r","0.2",",,r","-6.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-13","-0.1",",,r","2.4",",,r","-2.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-14","-1.2",",,r","0.8",",,r","-3.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-15","-6.8",",,r","-3.3",",,r","-9.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-16","-7.2",",,r","-2.0",",,r","-12.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-17","-0.5",",,r","5.5",",,r","-7.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-18","2.5",",,r","6.0",",,r","-1.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-19","2.2",",,r","4.7",",,r","0.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-20","0.7",",,r","3.2",",,r","-1.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-21","-0.5",",,r","1.0",",,r","-1.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-22","1.0",",,r","4.6",",,r","-1.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-23","-0.8",",,r","1.1",",,r","-3.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-24","-5.1",",,r","-0.5",",,r","-8.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-25","-4.2",",,r","-1.4",",,r","-9.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-26","-3.1",",,r","0.1",",,r","-7.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-27","-2.6",",,r","1.4",",,r","-6.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-28","-2.8",",,r","1.8",",,r","-9.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-29","0.7",",,r","2.6",",,r","-0.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-30","1.2",",,r","2.7",",,r","0.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-03-31","0.1",",,r","1.2",",,r","-2.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-01","0.9",",,r","2.6",",,r","-1.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-02","-0.3",",,r","3.6",",,r","-3.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-03","0.4",",,r","2.8",",,r","-1.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-04","1.2",",,r","5.6",",,r","-2.7",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-05","0.1",",,r","1.8",",,r","-1.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-06","1.5",",,r","6.7",",,r","-6.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-07","0.6",",,r","3.3",",,r","-1.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-08","3.2",",,r","4.7",",,r","2.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-09","3.0",",,r","6.8",",,r","0.8",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-10","2.1",",,r","3.8",",,r","1.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-11","3.3",",,r","7.3",",,r","1.6",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-12","4.5",",,r","8.2",",,r","2.2",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-13","3.5",",,r","4.5",",,r","3.1",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-14","6.9",",,r","13.6",",,r","-1.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-15","8.1",",,r","14.3",",,r","3.3",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-16","13.0",",,r","18.7",",,r","6.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-17","14.8",",,r","20.9",",,r","7.4",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-18","8.3",",,r","14.2",",,r","6.0",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-19","8.1",",,r","12.6",",,r","3.5",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-20","11.0",",,r","16.4",",,r","4.9",",,r"
"RSM00027612","MOSCOW, RS","55.8331","37.6167","156.0","2012-04-21","15.1",",,r","19.3",",,r","9.1",",,r"
