INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
9;10.07.2010 0:00:00;1;840000;8423
10;10.07.2010 0:00:00;1;840000;8626
11;10.07.2010 0:00:00;1;840000;8552
12;10.07.2010 0:00:00;1;840000;8591
13;10.07.2010 0:00:00;1;840000;8567
14;10.07.2010 0:00:00;1;840000;8453
15;10.07.2010 0:00:00;1;840000;8395
16;10.07.2010 0:00:00;1;840000;8298
17;10.07.2010 0:00:00;1;840000;8332
18;10.07.2010 0:00:00;1;840000;8268
19;10.07.2010 0:00:00;1;840000;8208
20;10.07.2010 0:00:00;1;840000;8220
21;10.07.2010 0:00:00;1;840000;8176
22;10.07.2010 0:00:00;1;840000;8016
23;10.07.2010 0:00:00;1;840000;7976
0;11.07.2010 0:00:00;1;840000;7707
1;11.07.2010 0:00:00;1;840000;7284
2;11.07.2010 0:00:00;1;840000;7309
3;11.07.2010 0:00:00;1;840000;6985
4;11.07.2010 0:00:00;1;840000;6773
5;11.07.2010 0:00:00;1;840000;6719
6;11.07.2010 0:00:00;1;840000;6947
7;11.07.2010 0:00:00;1;840000;7095
8;11.07.2010 0:00:00;1;840000;7605
9;11.07.2010 0:00:00;1;840000;8118
10;11.07.2010 0:00:00;1;840000;8319
11;11.07.2010 0:00:00;1;840000;8312
12;11.07.2010 0:00:00;1;840000;8304
13;11.07.2010 0:00:00;1;840000;8330
14;11.07.2010 0:00:00;1;840000;8346
15;11.07.2010 0:00:00;1;840000;8294
16;11.07.2010 0:00:00;1;840000;8325
17;11.07.2010 0:00:00;1;840000;8301
18;11.07.2010 0:00:00;1;840000;8319
19;11.07.2010 0:00:00;1;840000;8269
20;11.07.2010 0:00:00;1;840000;8413
21;11.07.2010 0:00:00;1;840000;8311
22;11.07.2010 0:00:00;1;840000;8227
23;11.07.2010 0:00:00;1;840000;8212
0;12.07.2010 0:00:00;1;840000;7751
1;12.07.2010 0:00:00;1;840000;7412
2;12.07.2010 0:00:00;1;840000;7172
3;12.07.2010 0:00:00;1;840000;7133
4;12.07.2010 0:00:00;1;840000;6851
5;12.07.2010 0:00:00;1;840000;7040
6;12.07.2010 0:00:00;1;840000;7455
7;12.07.2010 0:00:00;1;840000;8014
8;12.07.2010 0:00:00;1;840000;8797
9;12.07.2010 0:00:00;1;840000;9159
10;12.07.2010 0:00:00;1;840000;9310
11;12.07.2010 0:00:00;1;840000;9282
12;12.07.2010 0:00:00;1;840000;9343
13;12.07.2010 0:00:00;1;840000;9380
14;12.07.2010 0:00:00;1;840000;9347
15;12.07.2010 0:00:00;1;840000;9278
16;12.07.2010 0:00:00;1;840000;9108
17;12.07.2010 0:00:00;1;840000;9009
18;12.07.2010 0:00:00;1;840000;8868
19;12.07.2010 0:00:00;1;840000;8800
20;12.07.2010 0:00:00;1;840000;8778
21;12.07.2010 0:00:00;1;840000;8576
22;12.07.2010 0:00:00;1;840000;8480
23;12.07.2010 0:00:00;1;840000;8284
0;13.07.2010 0:00:00;1;840000;7953
1;13.07.2010 0:00:00;1;840000;7497
2;13.07.2010 0:00:00;1;840000;7287
3;13.07.2010 0:00:00;1;840000;7234
4;13.07.2010 0:00:00;1;840000;7111
5;13.07.2010 0:00:00;1;840000;7286
6;13.07.2010 0:00:00;1;840000;7593
7;13.07.2010 0:00:00;1;840000;8107
8;13.07.2010 0:00:00;1;840000;8939
9;13.07.2010 0:00:00;1;840000;9245
10;13.07.2010 0:00:00;1;840000;9482
11;13.07.2010 0:00:00;1;840000;9280
12;13.07.2010 0:00:00;1;840000;9328
13;13.07.2010 0:00:00;1;840000;9410
14;13.07.2010 0:00:00;1;840000;9307
15;13.07.2010 0:00:00;1;840000;9269
16;13.07.2010 0:00:00;1;840000;9172
17;13.07.2010 0:00:00;1;840000;9037
18;13.07.2010 0:00:00;1;840000;8909
19;13.07.2010 0:00:00;1;840000;8754
20;13.07.2010 0:00:00;1;840000;8733
21;13.07.2010 0:00:00;1;840000;8620
22;13.07.2010 0:00:00;1;840000;8462
23;13.07.2010 0:00:00;1;840000;8405
0;14.07.2010 0:00:00;1;840000;7971
1;14.07.2010 0:00:00;1;840000;7611
2;14.07.2010 0:00:00;1;840000;7383
3;14.07.2010 0:00:00;1;840000;7193
4;14.07.2010 0:00:00;1;840000;7146
5;14.07.2010 0:00:00;1;840000;7249
6;14.07.2010 0:00:00;1;840000;7659
7;14.07.2010 0:00:00;1;840000;8104
8;14.07.2010 0:00:00;1;840000;8860
9;14.07.2010 0:00:00;1;840000;9102
10;14.07.2010 0:00:00;1;840000;9406
11;14.07.2010 0:00:00;1;840000;9275
