INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
20;14.07.2010 0:00:00;1;550000;9581
21;14.07.2010 0:00:00;1;550000;10196
22;14.07.2010 0:00:00;1;550000;9523
23;14.07.2010 0:00:00;1;550000;8664
0;15.07.2010 0:00:00;1;550000;7944
1;15.07.2010 0:00:00;1;550000;7540
2;15.07.2010 0:00:00;1;550000;7183
3;15.07.2010 0:00:00;1;550000;7291
4;15.07.2010 0:00:00;1;550000;7329
5;15.07.2010 0:00:00;1;550000;7143
6;15.07.2010 0:00:00;1;550000;7574
7;15.07.2010 0:00:00;1;550000;8228
8;15.07.2010 0:00:00;1;550000;9265
9;15.07.2010 0:00:00;1;550000;9603
10;15.07.2010 0:00:00;1;550000;9834
11;15.07.2010 0:00:00;1;550000;9726
12;15.07.2010 0:00:00;1;550000;9916
13;15.07.2010 0:00:00;1;550000;10100
14;15.07.2010 0:00:00;1;550000;10193
15;15.07.2010 0:00:00;1;550000;10126
16;15.07.2010 0:00:00;1;550000;9828
17;15.07.2010 0:00:00;1;550000;9710
18;15.07.2010 0:00:00;1;550000;9563
19;15.07.2010 0:00:00;1;550000;9311
20;15.07.2010 0:00:00;1;550000;9580
21;15.07.2010 0:00:00;1;550000;10334
22;15.07.2010 0:00:00;1;550000;9852
23;15.07.2010 0:00:00;1;550000;8637
0;16.07.2010 0:00:00;1;550000;7930
1;16.07.2010 0:00:00;1;550000;7524
2;16.07.2010 0:00:00;1;550000;7412
3;16.07.2010 0:00:00;1;550000;7308
4;16.07.2010 0:00:00;1;550000;7220
5;16.07.2010 0:00:00;1;550000;7257
6;16.07.2010 0:00:00;1;550000;7663
7;16.07.2010 0:00:00;1;550000;8173
8;16.07.2010 0:00:00;1;550000;9040
9;16.07.2010 0:00:00;1;550000;9641
10;16.07.2010 0:00:00;1;550000;9730
11;16.07.2010 0:00:00;1;550000;9743
12;16.07.2010 0:00:00;1;550000;9785
13;16.07.2010 0:00:00;1;550000;9924
14;16.07.2010 0:00:00;1;550000;9859
15;16.07.2010 0:00:00;1;550000;9863
16;16.07.2010 0:00:00;1;550000;9573
17;16.07.2010 0:00:00;1;550000;9439
18;16.07.2010 0:00:00;1;550000;9376
19;16.07.2010 0:00:00;1;550000;9126
20;16.07.2010 0:00:00;1;550000;9447
21;16.07.2010 0:00:00;1;550000;10246
22;16.07.2010 0:00:00;1;550000;9769
23;16.07.2010 0:00:00;1;550000;8806
0;17.07.2010 0:00:00;1;550000;8083
1;17.07.2010 0:00:00;1;550000;7681
2;17.07.2010 0:00:00;1;550000;7383
3;17.07.2010 0:00:00;1;550000;7283
4;17.07.2010 0:00:00;1;550000;7191
5;17.07.2010 0:00:00;1;550000;7065
6;17.07.2010 0:00:00;1;550000;7134
7;17.07.2010 0:00:00;1;550000;7635
8;17.07.2010 0:00:00;1;550000;8463
9;17.07.2010 0:00:00;1;550000;8862
10;17.07.2010 0:00:00;1;550000;9190
11;17.07.2010 0:00:00;1;550000;9365
12;17.07.2010 0:00:00;1;550000;9469
13;17.07.2010 0:00:00;1;550000;9541
14;17.07.2010 0:00:00;1;550000;9617
15;17.07.2010 0:00:00;1;550000;9510
16;17.07.2010 0:00:00;1;550000;9499
17;17.07.2010 0:00:00;1;550000;9442
